,code,country,year,set_healtchare_capita_outcomes
3033,FIN,Finland,2012,1.676
3034,FIN,Finland,2012,0.027
3035,FIN,Finland,2012,0.002
3036,FIN,Finland,2012,0.066
3037,FIN,Finland,2012,0.077
3038,FIN,Finland,2012,22.92
3039,FIN,Finland,2012,7.079
3040,FIN,Finland,2012,100.0
3041,FIN,Finland,2012,0.233
3042,FIN,Finland,2012,182.416
3043,FIN,Finland,2012,0.182
3044,FIN,Finland,2012,0.013
3045,FIN,Finland,2012,57.455
3046,FIN,Finland,2012,100.0
3047,FIN,Finland,2012,11.803
3048,FIN,Finland,2012,0.03
3049,FIN,Finland,2012,79.703
3050,FIN,Finland,2012,3.857
3051,FIN,Finland,2012,100.0
3052,FIN,Finland,2012,14.83
3053,FIN,Finland,2012,0.459
3054,FIN,Finland,2012,64.451
3055,FIN,Finland,2012,811.596
3056,FIN,Finland,2012,0.001
3057,FIN,Finland,2012,6.489
3058,FIN,Finland,2012,46.957
3059,FIN,Finland,2012,0.283
3060,FIN,Finland,2012,8.271
3061,FIN,Finland,2012,0.404
3062,FIN,Finland,2012,27.278
3063,FIN,Finland,2012,0.772
3064,FIN,Finland,2012,1.974
3065,FIN,Finland,2012,0.093
3066,FIN,Finland,2013,3.711
3067,FIN,Finland,2013,0.023
3068,FIN,Finland,2013,45.427
3069,FIN,Finland,2013,20.427
3070,FIN,Finland,2013,0.027
3071,FIN,Finland,2013,92.504
3072,FIN,Finland,2013,429.733
3073,FIN,Finland,2013,154.661
3074,FIN,Finland,2013,8.361
3075,FIN,Finland,2013,100.0
3076,FIN,Finland,2013,0.082
3077,FIN,Finland,2013,613.84
3078,FIN,Finland,2013,6.249
3079,FIN,Finland,2013,100.0
3080,FIN,Finland,2013,178.261
3081,FIN,Finland,2013,0.003
3082,FIN,Finland,2013,632.275
3083,FIN,Finland,2013,72.499
3084,FIN,Finland,2013,0.069
3085,FIN,Finland,2013,0.309
3086,FIN,Finland,2013,141.698
3087,FIN,Finland,2013,42.022
3088,FIN,Finland,2013,63.607
3089,FIN,Finland,2013,0.388
3090,FIN,Finland,2013,0.021
3091,FIN,Finland,2013,0.001
3092,FIN,Finland,2013,0.051
3093,FIN,Finland,2013,0.076
3094,FIN,Finland,2013,21.054
3095,FIN,Finland,2013,6.447
3096,FIN,Finland,2013,100.0
3097,FIN,Finland,2013,0.171
3098,FIN,Finland,2013,168.374
3099,FIN,Finland,2013,0.21
3100,FIN,Finland,2013,0.01
3101,FIN,Finland,2013,54.584
3102,FIN,Finland,2013,100.0
3103,FIN,Finland,2013,0.61
3104,FIN,Finland,2013,28.033
3105,FIN,Finland,2013,0.022
3106,FIN,Finland,2013,84.157
3107,FIN,Finland,2013,3.002
3108,FIN,Finland,2013,100.0
3109,FIN,Finland,2013,12.132
3110,FIN,Finland,2013,0.403
3111,FIN,Finland,2013,67.966
3112,FIN,Finland,2013,846.686
3113,FIN,Finland,2013,6.608
3114,FIN,Finland,2013,47.881
3115,FIN,Finland,2013,0.3
3116,FIN,Finland,2013,7.573
3117,FIN,Finland,2013,0.414
3118,FIN,Finland,2013,0.087
3119,FIN,Finland,2013,24.461
3120,FIN,Finland,2013,0.887
3121,FIN,Finland,2014,2.216
3122,FIN,Finland,2014,0.014
3123,FIN,Finland,2014,309.044
3124,FIN,Finland,2014,20.678
3125,FIN,Finland,2014,0.016
3126,FIN,Finland,2014,95.227
3127,FIN,Finland,2014,165.711
3128,FIN,Finland,2014,164.874
3129,FIN,Finland,2014,9.219
3130,FIN,Finland,2014,100.0
3131,FIN,Finland,2014,0.074
3132,FIN,Finland,2014,588.632
3133,FIN,Finland,2014,3.384
3134,FIN,Finland,2014,100.0
3135,FIN,Finland,2014,197.924
3136,FIN,Finland,2014,0.002
3137,FIN,Finland,2014,358.672
3138,FIN,Finland,2014,71.749
3139,FIN,Finland,2014,0.062
3140,FIN,Finland,2014,0.173
3141,FIN,Finland,2014,128.626
3142,FIN,Finland,2014,294.294
3143,FIN,Finland,2014,0.435
3144,FIN,Finland,2014,0.142
3145,FIN,Finland,2014,0.006
3146,FIN,Finland,2014,0.059
3147,FIN,Finland,2014,0.001
3148,FIN,Finland,2014,0.08
3149,FIN,Finland,2014,4.126
3150,FIN,Finland,2014,100.0
3151,FIN,Finland,2014,0.146
3152,FIN,Finland,2014,152.689
3153,FIN,Finland,2014,0.08
3154,FIN,Finland,2014,0.01
3155,FIN,Finland,2014,24.125
3156,FIN,Finland,2014,67.969
3157,FIN,Finland,2014,33.849
3158,FIN,Finland,2014,100.0
3159,FIN,Finland,2014,0.64
3160,FIN,Finland,2014,22.812
3161,FIN,Finland,2014,0.149
3162,FIN,Finland,2014,84.241
3163,FIN,Finland,2014,12.372
3164,FIN,Finland,2014,100.0
3165,FIN,Finland,2014,13.543
3166,FIN,Finland,2014,2.377
3167,FIN,Finland,2014,46.201
3168,FIN,Finland,2014,820.405
3169,FIN,Finland,2014,4.003
3170,FIN,Finland,2014,28.087
3171,FIN,Finland,2014,0.285
3172,FIN,Finland,2014,7.831
3173,FIN,Finland,2014,0.397
3174,FIN,Finland,2014,0.096
3175,FIN,Finland,2014,45.968
3176,FIN,Finland,2014,0.769
3177,FIN,Finland,2015,2.216
3178,FIN,Finland,2015,0.013
3179,FIN,Finland,2015,309.044
3180,FIN,Finland,2015,20.678
3181,FIN,Finland,2015,0.016
3182,FIN,Finland,2015,165.711
3183,FIN,Finland,2015,164.874
3184,FIN,Finland,2015,100.0
3185,FIN,Finland,2015,0.072
3186,FIN,Finland,2015,588.632
3187,FIN,Finland,2015,3.384
3188,FIN,Finland,2015,100.0
3189,FIN,Finland,2015,197.924
3190,FIN,Finland,2015,0.002
3191,FIN,Finland,2015,358.672
3192,FIN,Finland,2015,71.749
3193,FIN,Finland,2015,0.061
3194,FIN,Finland,2015,0.17
3195,FIN,Finland,2015,128.626
3196,FIN,Finland,2015,294.294
3197,FIN,Finland,2015,0.139
3198,FIN,Finland,2015,0.006
3199,FIN,Finland,2015,0.001
3200,FIN,Finland,2015,0.078
3201,FIN,Finland,2015,24.125
3202,FIN,Finland,2015,4.126
3203,FIN,Finland,2015,152.689
3204,FIN,Finland,2015,0.078
3205,FIN,Finland,2015,0.01
3206,FIN,Finland,2015,95.227
3207,FIN,Finland,2015,33.849
3208,FIN,Finland,2015,100.0
3209,FIN,Finland,2015,0.146
3210,FIN,Finland,2015,84.241
3211,FIN,Finland,2015,12.372
3212,FIN,Finland,2015,100.0
3213,FIN,Finland,2015,13.543
3214,FIN,Finland,2015,2.377
3215,FIN,Finland,2015,46.201
3216,FIN,Finland,2015,820.405
3217,FIN,Finland,2015,4.003
3218,FIN,Finland,2015,28.087
3219,FIN,Finland,2015,0.278
3220,FIN,Finland,2015,7.831
3221,FIN,Finland,2015,0.388
3222,FIN,Finland,2015,0.094
3223,FIN,Finland,2015,45.968
3224,FIN,Finland,2015,0.769
3225,FIN,Finland,2016,3.684
3226,FIN,Finland,2016,0.013
3227,FIN,Finland,2016,187.751
3228,FIN,Finland,2016,24.829
3229,FIN,Finland,2016,0.016
3230,FIN,Finland,2016,91.221
3231,FIN,Finland,2016,335.89
3232,FIN,Finland,2016,160.976
3233,FIN,Finland,2016,8.571
3234,FIN,Finland,2016,100.0
3235,FIN,Finland,2016,0.056
3236,FIN,Finland,2016,599.282
3237,FIN,Finland,2016,4.469
3238,FIN,Finland,2016,100.0
3239,FIN,Finland,2016,199.756
3240,FIN,Finland,2016,0.002
3241,FIN,Finland,2016,525.281
3242,FIN,Finland,2016,71.802
3243,FIN,Finland,2016,0.042
3244,FIN,Finland,2016,0.241
3245,FIN,Finland,2016,92.016
3246,FIN,Finland,2016,171.268
3247,FIN,Finland,2016,38.571
3248,FIN,Finland,2016,0.108
3249,FIN,Finland,2016,0.079
3250,FIN,Finland,2016,0.006
3251,FIN,Finland,2016,0.024
3252,FIN,Finland,2016,0.074
3253,FIN,Finland,2016,23.934
3254,FIN,Finland,2016,4.264
3255,FIN,Finland,2016,100.0
3256,FIN,Finland,2016,0.148
3257,FIN,Finland,2016,121.314
3258,FIN,Finland,2016,0.154
3259,FIN,Finland,2016,0.011
3260,FIN,Finland,2016,0.001
3261,FIN,Finland,2016,35.588
3262,FIN,Finland,2016,100.0
3263,FIN,Finland,2016,0.28
3264,FIN,Finland,2016,52.857
3265,FIN,Finland,2016,0.086
3266,FIN,Finland,2016,75.849
3267,FIN,Finland,2016,13.804
3268,FIN,Finland,2016,100.0
3269,FIN,Finland,2016,20.467
3270,FIN,Finland,2016,2.679
3271,FIN,Finland,2016,63.945
3272,FIN,Finland,2016,834.626
3273,FIN,Finland,2016,7.352
3274,FIN,Finland,2016,28.415
3275,FIN,Finland,2016,0.276
3276,FIN,Finland,2016,5.409
3277,FIN,Finland,2016,0.384
3278,FIN,Finland,2016,0.092
3279,FIN,Finland,2016,30.646
3280,FIN,Finland,2016,1.427
3281,FIN,Finland,2017,1.095
3282,FIN,Finland,2017,0.014
3283,FIN,Finland,2017,217.226
3284,FIN,Finland,2017,5.978
3285,FIN,Finland,2017,0.015
3286,FIN,Finland,2017,94.524
3287,FIN,Finland,2017,568.474
3288,FIN,Finland,2017,176.774
3289,FIN,Finland,2017,100.0
3290,FIN,Finland,2017,0.046
3291,FIN,Finland,2017,871.651
3292,FIN,Finland,2017,1.149
3293,FIN,Finland,2017,192.464
3294,FIN,Finland,2017,0.001
3295,FIN,Finland,2017,775.938
3296,FIN,Finland,2017,79.376
3297,FIN,Finland,2017,0.043
3298,FIN,Finland,2017,0.343
3299,FIN,Finland,2017,97.845
3300,FIN,Finland,2017,0.091
3301,FIN,Finland,2017,0.004
3302,FIN,Finland,2017,0.001
3303,FIN,Finland,2017,0.078
3304,FIN,Finland,2017,17.526
3305,FIN,Finland,2017,3.098
3306,FIN,Finland,2017,104.972
3307,FIN,Finland,2017,0.251
3308,FIN,Finland,2017,0.003
3309,FIN,Finland,2017,100.0
3310,FIN,Finland,2017,205.331
3311,FIN,Finland,2017,34.02
3312,FIN,Finland,2017,100.0
3313,FIN,Finland,2017,0.096
3314,FIN,Finland,2017,93.211
3315,FIN,Finland,2017,9.713
3316,FIN,Finland,2017,100.0
3317,FIN,Finland,2017,5.695
3318,FIN,Finland,2017,2.182
3319,FIN,Finland,2017,73.263
3320,FIN,Finland,2017,1098.135
3321,FIN,Finland,2017,4.471
3322,FIN,Finland,2017,30.69
3323,FIN,Finland,2017,0.385
3324,FIN,Finland,2017,3.955
3325,FIN,Finland,2017,0.485
3326,FIN,Finland,2017,0.085
3327,FIN,Finland,2017,22.782
3328,FIN,Finland,2017,1.004
3329,FIN,Finland,2018,2.113
3330,FIN,Finland,2018,0.016
3331,FIN,Finland,2018,47.265
3332,FIN,Finland,2018,8.703
3333,FIN,Finland,2018,0.018
3334,FIN,Finland,2018,91.23
3335,FIN,Finland,2018,715.862
3336,FIN,Finland,2018,185.511
3337,FIN,Finland,2018,100.0
3338,FIN,Finland,2018,0.038
3339,FIN,Finland,2018,838.021
3340,FIN,Finland,2018,100.0
3341,FIN,Finland,2018,197.481
3342,FIN,Finland,2018,0.001
3343,FIN,Finland,2018,939.804
3344,FIN,Finland,2018,77.832
3345,FIN,Finland,2018,0.034
3346,FIN,Finland,2018,0.403
3347,FIN,Finland,2018,79.039
3348,FIN,Finland,2018,43.12
3349,FIN,Finland,2018,0.018
3350,FIN,Finland,2018,0.001
3351,FIN,Finland,2018,0.079
3352,FIN,Finland,2018,18.341
3353,FIN,Finland,2018,3.827
3354,FIN,Finland,2018,89.635
3355,FIN,Finland,2018,0.307
3356,FIN,Finland,2018,0.004
3357,FIN,Finland,2018,1.894
3358,FIN,Finland,2018,41.202
3359,FIN,Finland,2018,100.0
3360,FIN,Finland,2018,0.02
3361,FIN,Finland,2018,88.179
3362,FIN,Finland,2018,3.268
3363,FIN,Finland,2018,100.0
3364,FIN,Finland,2018,9.709
3365,FIN,Finland,2018,0.876
3366,FIN,Finland,2018,76.171
3367,FIN,Finland,2018,1076.704
3368,FIN,Finland,2018,6.914
3369,FIN,Finland,2018,38.432
3370,FIN,Finland,2018,0.359
3371,FIN,Finland,2018,4.089
3372,FIN,Finland,2018,0.461
3373,FIN,Finland,2018,0.085
3374,FIN,Finland,2018,19.739
3375,FIN,Finland,2018,1.853
3376,FIN,Finland,2019,2.914
3377,FIN,Finland,2019,0.02
3378,FIN,Finland,2019,46.712
3379,FIN,Finland,2019,0.021
3380,FIN,Finland,2019,3.204
3381,FIN,Finland,2019,90.227
3382,FIN,Finland,2019,818.032
3383,FIN,Finland,2019,185.201
3384,FIN,Finland,2019,0.019
3385,FIN,Finland,2019,100.0
3386,FIN,Finland,2019,902.326
3387,FIN,Finland,2019,1.361
3388,FIN,Finland,2019,100.0
3389,FIN,Finland,2019,191.609
3390,FIN,Finland,2019,0.001
3391,FIN,Finland,2019,1051.596
3392,FIN,Finland,2019,78.804
3393,FIN,Finland,2019,0.018
3394,FIN,Finland,2019,0.438
3395,FIN,Finland,2019,42.147
3396,FIN,Finland,2019,42.147
3397,FIN,Finland,2019,0.018
3398,FIN,Finland,2019,0.001
3399,FIN,Finland,2019,0.001
3400,FIN,Finland,2019,0.077
3401,FIN,Finland,2019,16.734
3402,FIN,Finland,2019,4.461
3403,FIN,Finland,2019,46.712
3404,FIN,Finland,2019,0.341
3405,FIN,Finland,2019,0.001
3406,FIN,Finland,2019,51.085
3407,FIN,Finland,2019,100.0
3408,FIN,Finland,2019,0.019
3409,FIN,Finland,2019,90.227
3410,FIN,Finland,2019,3.204
3411,FIN,Finland,2019,100.0
3412,FIN,Finland,2019,6.859
3413,FIN,Finland,2019,1.361
3414,FIN,Finland,2019,77.79
3415,FIN,Finland,2019,1145.02
3416,FIN,Finland,2019,6.859
3417,FIN,Finland,2019,48.363
3418,FIN,Finland,2019,0.376
3419,FIN,Finland,2019,4.599
3420,FIN,Finland,2019,0.477
3421,FIN,Finland,2019,0.08
3422,FIN,Finland,2019,17.611
3423,FIN,Finland,2019,2.914
3424,FRA,France,2000,3467.0
3425,FRA,France,2000,0.234
3426,FRA,France,2000,100.0
3427,FRA,France,2001,3424.0
3428,FRA,France,2001,0.223
3429,FRA,France,2001,100.0
3430,FRA,France,2002,3803.0
3431,FRA,France,2002,0.24
3432,FRA,France,2002,100.0
3433,FRA,France,2003,6340.0
3434,FRA,France,2003,0.389
3435,FRA,France,2003,100.0
3436,FRA,France,2003,1736.8
3437,FRA,France,2003,100.0
3438,FRA,France,2003,4603.2
3439,FRA,France,2003,0.107
3440,FRA,France,2003,100.0
3441,FRA,France,2003,0.282
3442,FRA,France,2004,7022.4
3443,FRA,France,2004,0.412
3444,FRA,France,2004,1759.2
3445,FRA,France,2004,100.0
3446,FRA,France,2004,100.0
3447,FRA,France,2004,0.309
3448,FRA,France,2004,100.0
3449,FRA,France,2004,5263.2
3450,FRA,France,2004,0.103
3451,FRA,France,2005,7443.2
3452,FRA,France,2005,0.421
3453,FRA,France,2005,100.0
3454,FRA,France,2005,1763.2
3455,FRA,France,2005,100.0
3456,FRA,France,2005,5680.0
3457,FRA,France,2005,0.1
3458,FRA,France,2005,0.322
3459,FRA,France,2005,100.0
3460,GBR,United Kingdom,2000,0.17
3461,GBR,United Kingdom,2000,100.0
3462,GBR,United Kingdom,2000,66.798
3463,GBR,United Kingdom,2000,242.0
3464,GBR,United Kingdom,2000,24.563
3465,GBR,United Kingdom,2000,8.64
3466,GBR,United Kingdom,2000,688.0
3467,GBR,United Kingdom,2000,0.254
3468,GBR,United Kingdom,2000,1871.0
3469,GBR,United Kingdom,2000,0.022
3470,GBR,United Kingdom,2000,2801.0
3471,GBR,United Kingdom,2000,0.063
3472,GBR,United Kingdom,2001,0.23
3473,GBR,United Kingdom,2001,100.0
3474,GBR,United Kingdom,2001,65.737
3475,GBR,United Kingdom,2001,286.0
3476,GBR,United Kingdom,2001,27.141
3477,GBR,United Kingdom,2001,7.122
3478,GBR,United Kingdom,2001,1090.0
3479,GBR,United Kingdom,2001,0.35
3480,GBR,United Kingdom,2001,2640.0
3481,GBR,United Kingdom,2001,0.025
3482,GBR,United Kingdom,2001,4016.0
3483,GBR,United Kingdom,2001,0.095
3484,GBR,United Kingdom,2002,100.0
3485,GBR,United Kingdom,2002,64.84
3486,GBR,United Kingdom,2002,279.0
3487,GBR,United Kingdom,2002,28.395
3488,GBR,United Kingdom,2002,6.765
3489,GBR,United Kingdom,2002,0.224
3490,GBR,United Kingdom,2002,1171.0
3491,GBR,United Kingdom,2002,0.346
3492,GBR,United Kingdom,2002,2674.0
3493,GBR,United Kingdom,2002,0.023
3494,GBR,United Kingdom,2002,4124.0
3495,GBR,United Kingdom,2002,0.098
3496,GBR,United Kingdom,2003,0.245
3497,GBR,United Kingdom,2003,100.0
3498,GBR,United Kingdom,2003,64.077
3499,GBR,United Kingdom,2003,392.0
3500,GBR,United Kingdom,2003,27.759
3501,GBR,United Kingdom,2003,8.163
3502,GBR,United Kingdom,2003,1333.0
3503,GBR,United Kingdom,2003,0.382
3504,GBR,United Kingdom,2003,3077.0
3505,GBR,United Kingdom,2003,0.031
3506,GBR,United Kingdom,2003,4802.0
3507,GBR,United Kingdom,2003,0.106
3508,GBR,United Kingdom,2004,0.219
3509,GBR,United Kingdom,2004,100.0
3510,GBR,United Kingdom,2004,62.258
3511,GBR,United Kingdom,2004,434.0
3512,GBR,United Kingdom,2004,28.409
3513,GBR,United Kingdom,2004,9.333
3514,GBR,United Kingdom,2004,1321.0
3515,GBR,United Kingdom,2004,0.352
3516,GBR,United Kingdom,2004,2895.0
3517,GBR,United Kingdom,2004,0.033
3518,GBR,United Kingdom,2004,4650.0
3519,GBR,United Kingdom,2004,0.1
3520,GBR,United Kingdom,2005,0.327
3521,GBR,United Kingdom,2005,100.0
3522,GBR,United Kingdom,2005,74.173
3523,GBR,United Kingdom,2005,431.0
3524,GBR,United Kingdom,2005,18.835
3525,GBR,United Kingdom,2005,6.992
3526,GBR,United Kingdom,2005,1161.0
3527,GBR,United Kingdom,2005,0.441
3528,GBR,United Kingdom,2005,4572.0
3529,GBR,United Kingdom,2005,0.031
3530,GBR,United Kingdom,2005,6164.0
3531,GBR,United Kingdom,2005,0.083
3532,GBR,United Kingdom,2006,0.334
3533,GBR,United Kingdom,2006,100.0
3534,GBR,United Kingdom,2006,75.449
3535,GBR,United Kingdom,2006,417.0
3536,GBR,United Kingdom,2006,18.153
3537,GBR,United Kingdom,2006,6.399
3538,GBR,United Kingdom,2006,1183.0
3539,GBR,United Kingdom,2006,0.443
3540,GBR,United Kingdom,2006,4917.0
3541,GBR,United Kingdom,2006,0.028
3542,GBR,United Kingdom,2006,6517.0
3543,GBR,United Kingdom,2006,0.08
3544,GBR,United Kingdom,2007,0.45
3545,GBR,United Kingdom,2007,100.0
3546,GBR,United Kingdom,2007,83.09
3547,GBR,United Kingdom,2007,506.0
3548,GBR,United Kingdom,2007,10.863
3549,GBR,United Kingdom,2007,6.047
3550,GBR,United Kingdom,2007,0.542
3551,GBR,United Kingdom,2007,6953.0
3552,GBR,United Kingdom,2007,8368.0
3553,GBR,United Kingdom,2007,0.059
3554,GBR,United Kingdom,2007,909.0
3555,GBR,United Kingdom,2007,0.033
3556,GBR,United Kingdom,2008,0.41
3557,GBR,United Kingdom,2008,100.0
3558,GBR,United Kingdom,2008,477.0
3559,GBR,United Kingdom,2008,9.981
3560,GBR,United Kingdom,2008,6.127
3561,GBR,United Kingdom,2008,83.892
3562,GBR,United Kingdom,2008,777.0
3563,GBR,United Kingdom,2008,0.489
3564,GBR,United Kingdom,2008,6531.0
3565,GBR,United Kingdom,2008,0.03
3566,GBR,United Kingdom,2008,7785.0
3567,GBR,United Kingdom,2008,0.049
3568,GBR,United Kingdom,2009,0.464
3569,GBR,United Kingdom,2009,84.287
3570,GBR,United Kingdom,2009,498.0
3571,GBR,United Kingdom,2009,5.84
3572,GBR,United Kingdom,2009,100.0
3573,GBR,United Kingdom,2009,9.873
3574,GBR,United Kingdom,2009,842.0
3575,GBR,United Kingdom,2009,0.551
3576,GBR,United Kingdom,2009,7188.0
3577,GBR,United Kingdom,2009,0.032
3578,GBR,United Kingdom,2009,8528.0
3579,GBR,United Kingdom,2009,0.054
3580,GBR,United Kingdom,2010,0.256
3581,GBR,United Kingdom,2010,100.0
3582,GBR,United Kingdom,2010,64.727
3583,GBR,United Kingdom,2010,642.0
3584,GBR,United Kingdom,2010,25.177
3585,GBR,United Kingdom,2010,10.096
3586,GBR,United Kingdom,2010,1601.0
3587,GBR,United Kingdom,2010,0.395
3588,GBR,United Kingdom,2010,4116.0
3589,GBR,United Kingdom,2010,0.04
3590,GBR,United Kingdom,2010,6359.0
3591,GBR,United Kingdom,2010,0.1
3592,GBR,United Kingdom,2011,0.128
3593,GBR,United Kingdom,2011,100.0
3594,GBR,United Kingdom,2011,44.881
3595,GBR,United Kingdom,2011,842.0
3596,GBR,United Kingdom,2011,37.419
3597,GBR,United Kingdom,2011,17.7
3598,GBR,United Kingdom,2011,1780.0
3599,GBR,United Kingdom,2011,0.286
3600,GBR,United Kingdom,2011,2135.0
3601,GBR,United Kingdom,2011,0.051
3602,GBR,United Kingdom,2011,4757.0
3603,GBR,United Kingdom,2011,0.107
3604,GBR,United Kingdom,2012,0.116
3605,GBR,United Kingdom,2012,100.0
3606,GBR,United Kingdom,2012,42.854
3607,GBR,United Kingdom,2012,834.0
3608,GBR,United Kingdom,2012,39.141
3609,GBR,United Kingdom,2012,18.005
3610,GBR,United Kingdom,2012,1813.0
3611,GBR,United Kingdom,2012,0.27
3612,GBR,United Kingdom,2012,1985.0
3613,GBR,United Kingdom,2012,0.049
3614,GBR,United Kingdom,2012,4632.0
3615,GBR,United Kingdom,2012,0.106
3616,GBR,United Kingdom,2013,0.106
3617,GBR,United Kingdom,2013,100.0
3618,GBR,United Kingdom,2013,41.518
3619,GBR,United Kingdom,2013,937.0
3620,GBR,United Kingdom,2013,37.812
3621,GBR,United Kingdom,2013,20.671
3622,GBR,United Kingdom,2013,1714.0
3623,GBR,United Kingdom,2013,0.254
3624,GBR,United Kingdom,2013,1882.0
3625,GBR,United Kingdom,2013,0.053
3626,GBR,United Kingdom,2013,4533.0
3627,GBR,United Kingdom,2013,0.096
3628,GBR,United Kingdom,2014,0.111
3629,GBR,United Kingdom,2014,100.0
3630,GBR,United Kingdom,2014,40.213
3631,GBR,United Kingdom,2014,965.0
3632,GBR,United Kingdom,2014,41.085
3633,GBR,United Kingdom,2014,18.702
3634,GBR,United Kingdom,2014,2120.0
3635,GBR,United Kingdom,2014,0.277
3636,GBR,United Kingdom,2014,2075.0
3637,GBR,United Kingdom,2014,0.052
3638,GBR,United Kingdom,2014,5160.0
3639,GBR,United Kingdom,2014,0.114
3640,GBR,United Kingdom,2015,0.132
3641,GBR,United Kingdom,2015,100.0
3642,GBR,United Kingdom,2015,43.588
3643,GBR,United Kingdom,2015,1157.0
3644,GBR,United Kingdom,2015,36.47
3645,GBR,United Kingdom,2015,19.941
3646,GBR,United Kingdom,2015,2116.0
3647,GBR,United Kingdom,2015,0.303
3648,GBR,United Kingdom,2015,2529.0
3649,GBR,United Kingdom,2015,0.06
3650,GBR,United Kingdom,2015,5802.0
3651,GBR,United Kingdom,2015,0.11
3652,GBR,United Kingdom,2016,0.122
3653,GBR,United Kingdom,2016,100.0
3654,GBR,United Kingdom,2016,43.348
3655,GBR,United Kingdom,2016,1092.0
3656,GBR,United Kingdom,2016,37.229
3657,GBR,United Kingdom,2016,19.424
3658,GBR,United Kingdom,2016,2093.0
3659,GBR,United Kingdom,2016,0.282
3660,GBR,United Kingdom,2016,2437.0
3661,GBR,United Kingdom,2016,0.055
3662,GBR,United Kingdom,2016,5622.0
3663,GBR,United Kingdom,2016,0.105
3664,GBR,United Kingdom,2017,0.148
3665,GBR,United Kingdom,2017,100.0
3666,GBR,United Kingdom,2017,46.94
3667,GBR,United Kingdom,2017,1110.566
3668,GBR,United Kingdom,2017,36.182
3669,GBR,United Kingdom,2017,16.878
3670,GBR,United Kingdom,2017,2380.801
3671,GBR,United Kingdom,2017,0.316
3672,GBR,United Kingdom,2017,3088.634
3673,GBR,United Kingdom,2017,0.053
3674,GBR,United Kingdom,2017,6580.0
3675,GBR,United Kingdom,2017,0.114
3676,GBR,United Kingdom,2018,0.152
3677,GBR,United Kingdom,2018,100.0
3678,GBR,United Kingdom,2018,45.355
3679,GBR,United Kingdom,2018,1532.0
3680,GBR,United Kingdom,2018,33.37
3681,GBR,United Kingdom,2018,21.275
3682,GBR,United Kingdom,2018,2403.0
3683,GBR,United Kingdom,2018,0.335
3684,GBR,United Kingdom,2018,3266.0
3685,GBR,United Kingdom,2018,0.071
3686,GBR,United Kingdom,2018,7201.0
3687,GBR,United Kingdom,2018,0.112
3688,GBR,United Kingdom,2019,0.144
3689,GBR,United Kingdom,2019,100.0
3690,GBR,United Kingdom,2019,43.243
3691,GBR,United Kingdom,2019,1611.0
3692,GBR,United Kingdom,2019,35.095
3693,GBR,United Kingdom,2019,21.662
3694,GBR,United Kingdom,2019,2610.0
3695,GBR,United Kingdom,2019,0.333
3696,GBR,United Kingdom,2019,0.072
3697,GBR,United Kingdom,2019,7437.0
3698,GBR,United Kingdom,2019,0.117
3699,GBR,United Kingdom,2019,3216.0
3700,GRC,Greece,2000,0.359
3701,GRC,Greece,2000,100.0
3702,GRC,Greece,2000,507.0
3703,GRC,Greece,2001,0.482
3704,GRC,Greece,2001,100.0
3705,GRC,Greece,2001,734.0
3706,GRC,Greece,2002,100.0
3707,GRC,Greece,2002,791.0
3708,GRC,Greece,2002,0.484
3709,GRC,Greece,2009,0.155
3710,GRC,Greece,2009,0.145
3711,GRC,Greece,2009,0.025
3712,GRC,Greece,2009,0.061
3713,GRC,Greece,2009,0.015
3714,GRC,Greece,2009,24.148
3715,GRC,Greece,2009,75.852
3716,GRC,Greece,2009,28.183
3717,GRC,Greece,2009,0.046
3718,GRC,Greece,2009,23.849
3719,GRC,Greece,2009,100.0
3720,GRC,Greece,2009,59.355
3721,GRC,Greece,2009,58.676
3722,GRC,Greece,2009,100.0
3723,GRC,Greece,2009,109.434
3724,GRC,Greece,2009,453.188
3725,GRC,Greece,2009,34.827
3726,GRC,Greece,2009,0.191
3727,GRC,Greece,2009,343.754
3728,GRC,Greece,2009,367.603
3729,GRC,Greece,2009,0.215
3730,GRC,Greece,2009,0.01
3731,GRC,Greece,2009,71.817
3732,GRC,Greece,2009,40.645
3733,GRC,Greece,2009,144.261
3734,GRC,Greece,2009,100.0
3735,GRC,Greece,2009,511.864
3736,GRC,Greece,2010,0.121
3737,GRC,Greece,2010,0.113
3738,GRC,Greece,2010,0.014
3739,GRC,Greece,2010,0.015
3740,GRC,Greece,2010,0.006
3741,GRC,Greece,2010,7.717
3742,GRC,Greece,2010,92.283
3743,GRC,Greece,2010,11.11
3744,GRC,Greece,2010,0.009
3745,GRC,Greece,2010,17.916
3746,GRC,Greece,2010,100.0
3747,GRC,Greece,2010,41.579
3748,GRC,Greece,2010,30.667
3749,GRC,Greece,2010,100.0
3750,GRC,Greece,2010,21.253
3751,GRC,Greece,2010,275.389
3752,GRC,Greece,2010,12.751
3753,GRC,Greece,2010,0.123
3754,GRC,Greece,2010,254.136
3755,GRC,Greece,2010,272.052
3756,GRC,Greece,2010,0.137
3757,GRC,Greece,2010,0.008
3758,GRC,Greece,2010,88.89
3759,GRC,Greece,2010,58.421
3760,GRC,Greece,2010,34.004
3761,GRC,Greece,2010,100.0
3762,GRC,Greece,2010,306.056
3763,GRC,Greece,2011,0.123
3764,GRC,Greece,2011,0.112
3765,GRC,Greece,2011,0.02
3766,GRC,Greece,2011,0.018
3767,GRC,Greece,2011,0.009
3768,GRC,Greece,2011,7.878
